date,datatype_temp,station,attributes_temp,value_temp,datatype_wx,attributes_wx,value_wx,date_only,station_name,latitude,longitude,elevation
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,TMAX,",,W,2400",15.6,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,TMIN,",,W,2400",10.6,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,WDF2,",,W,",230.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,WDF5,",,W,",220.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,WSF2,",,W,",5.8,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TAVG,GHCND:USW00014732,"H,,S,",12.9,WSF5,",,W,",7.2,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,AWND,",,W,",3.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,PRCP,",,W,2400",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,SNOW,",,W,",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,SNWD,",,W,2400",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,TAVG,"H,,S,",12.9,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,TMAX,",,W,2400",15.6,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,TMIN,",,W,2400",10.6,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,WDF2,",,W,",230.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,WDF5,",,W,",220.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,WSF2,",,W,",5.8,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMAX,GHCND:USW00014732,",,W,2400",15.6,WSF5,",,W,",7.2,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,AWND,",,W,",3.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,PRCP,",,W,2400",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,SNOW,",,W,",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,SNWD,",,W,2400",0.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,TAVG,"H,,S,",12.9,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,TMAX,",,W,2400",15.6,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,TMIN,",,W,2400",10.6,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,WDF2,",,W,",230.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,WDF5,",,W,",220.0,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,WSF2,",,W,",5.8,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-14,TMIN,GHCND:USW00014732,",,W,2400",10.6,WSF5,",,W,",7.2,2018-10-14,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,AWND,",,W,",4.9,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,PRCP,",,W,2400",1.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,SNOW,",,W,",0.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,SNWD,",,W,2400",0.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,TAVG,"H,,S,",15.8,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,TMAX,",,W,2400",21.1,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,TMIN,",,W,2400",12.8,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,WDF2,",,W,",290.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,WDF5,",,W,",300.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,WSF2,",,W,",13.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,WSF5,",,W,",18.3,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TAVG,GHCND:USW00014732,"H,,S,",15.8,WT01,",,W,",1.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,AWND,",,W,",4.9,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,PRCP,",,W,2400",1.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,SNOW,",,W,",0.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,SNWD,",,W,2400",0.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,TAVG,"H,,S,",15.8,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,TMAX,",,W,2400",21.1,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,TMIN,",,W,2400",12.8,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,WDF2,",,W,",290.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,WDF5,",,W,",300.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,WSF2,",,W,",13.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,WSF5,",,W,",18.3,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMAX,GHCND:USW00014732,",,W,2400",21.1,WT01,",,W,",1.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,AWND,",,W,",4.9,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,PRCP,",,W,2400",1.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,SNOW,",,W,",0.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,SNWD,",,W,2400",0.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,TAVG,"H,,S,",15.8,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,TMAX,",,W,2400",21.1,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,TMIN,",,W,2400",12.8,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,WDF2,",,W,",290.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,WDF5,",,W,",300.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,WSF2,",,W,",13.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,WSF5,",,W,",18.3,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-15,TMIN,GHCND:USW00014732,",,W,2400",12.8,WT01,",,W,",1.0,2018-10-15,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,AWND,",,W,",5.8,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,PRCP,",,W,2400",0.5,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,SNOW,",,W,",0.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,SNWD,",,W,2400",0.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,TAVG,"H,,S,",14.3,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,TMAX,",,W,2400",16.7,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,TMIN,",,W,2400",9.4,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,WDF2,",,W,",300.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,WDF5,",,W,",300.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,WSF2,",,W,",13.4,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TAVG,GHCND:USW00014732,"H,,S,",14.3,WSF5,",,W,",17.9,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,AWND,",,W,",5.8,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,PRCP,",,W,2400",0.5,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,SNOW,",,W,",0.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,SNWD,",,W,2400",0.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,TAVG,"H,,S,",14.3,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,TMAX,",,W,2400",16.7,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,TMIN,",,W,2400",9.4,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,WDF2,",,W,",300.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,WDF5,",,W,",300.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,WSF2,",,W,",13.4,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMAX,GHCND:USW00014732,",,W,2400",16.7,WSF5,",,W,",17.9,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,AWND,",,W,",5.8,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,PRCP,",,W,2400",0.5,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,SNOW,",,W,",0.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,SNWD,",,W,2400",0.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,TAVG,"H,,S,",14.3,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,TMAX,",,W,2400",16.7,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,TMIN,",,W,2400",9.4,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,WDF2,",,W,",300.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,WDF5,",,W,",300.0,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,WSF2,",,W,",13.4,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-16,TMIN,GHCND:USW00014732,",,W,2400",9.4,WSF5,",,W,",17.9,2018-10-16,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,AWND,",,W,",7.2,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,PRCP,",,W,2400",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,SNOW,",,W,",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,SNWD,",,W,2400",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,TAVG,"H,,S,",13.2,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,TMAX,",,W,2400",17.8,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,TMIN,",,W,2400",8.9,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,WDF2,",,W,",310.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,WDF5,",,W,",260.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,WSF2,",,W,",13.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TAVG,GHCND:USW00014732,"H,,S,",13.2,WSF5,",,W,",16.5,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,AWND,",,W,",7.2,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,PRCP,",,W,2400",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,SNOW,",,W,",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,SNWD,",,W,2400",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,TAVG,"H,,S,",13.2,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,TMAX,",,W,2400",17.8,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,TMIN,",,W,2400",8.9,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,WDF2,",,W,",310.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,WDF5,",,W,",260.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,WSF2,",,W,",13.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMAX,GHCND:USW00014732,",,W,2400",17.8,WSF5,",,W,",16.5,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,AWND,",,W,",7.2,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,PRCP,",,W,2400",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,SNOW,",,W,",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,SNWD,",,W,2400",0.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,TAVG,"H,,S,",13.2,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,TMAX,",,W,2400",17.8,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,TMIN,",,W,2400",8.9,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,WDF2,",,W,",310.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,WDF5,",,W,",260.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,WSF2,",,W,",13.0,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-17,TMIN,GHCND:USW00014732,",,W,2400",8.9,WSF5,",,W,",16.5,2018-10-17,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,AWND,",,W,",6.6,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,PRCP,",,W,2400",0.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,SNOW,",,W,",0.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,SNWD,",,W,2400",0.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,TAVG,"H,,S,",9.6,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,TMAX,",,W,2400",11.7,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,TMIN,",,W,2400",6.7,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,WDF2,",,W,",320.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,WDF5,",,W,",320.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,WSF2,",,W,",10.7,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TAVG,GHCND:USW00014732,"H,,S,",9.6,WSF5,",,W,",15.2,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,AWND,",,W,",6.6,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,PRCP,",,W,2400",0.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,SNOW,",,W,",0.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,SNWD,",,W,2400",0.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,TAVG,"H,,S,",9.6,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,TMAX,",,W,2400",11.7,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,TMIN,",,W,2400",6.7,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,WDF2,",,W,",320.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,WDF5,",,W,",320.0,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,WSF2,",,W,",10.7,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMAX,GHCND:USW00014732,",,W,2400",11.7,WSF5,",,W,",15.2,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-18,TMIN,GHCND:USW00014732,",,W,2400",6.7,AWND,",,W,",6.6,2018-10-18,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
